expected_inst_term	current_inst_term	pointer	instance	master	pin	net	readback_status
u_core_gen_pd_row[7].gen_pd_col[4].u_pd/nfast_hit_latched_reg[0]/SN	u_core_gen_pd_row[7].gen_pd_col[4].u_pd/nfast_hit_latched_reg[0]/SN	0x7ff0ce0dd920	{u_core_gen_pd_row[7].gen_pd_col[4].u_pd/nfast_hit_latched_reg[0]}	DFRSJIHDX2	SN	u_core_gen_pd_row[7].gen_pd_col[4].u_pd/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_gen_pd_row[7].gen_pd_col[5].u_pd/nfast_hit_latched_reg[0]/SN	u_core_gen_pd_row[7].gen_pd_col[5].u_pd/nfast_hit_latched_reg[0]/SN	0x7ff0ce0deee0	{u_core_gen_pd_row[7].gen_pd_col[5].u_pd/nfast_hit_latched_reg[0]}	DFRSJIHDX1	SN	u_core_gen_pd_row[7].gen_pd_col[5].u_pd/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_gen_pd_row[7].gen_pd_col[6].u_pd/nfast_hit_latched_reg[0]/SN	u_core_gen_pd_row[7].gen_pd_col[6].u_pd/nfast_hit_latched_reg[0]/SN	0x7ff0ce0e04a0	{u_core_gen_pd_row[7].gen_pd_col[6].u_pd/nfast_hit_latched_reg[0]}	DFRSJIHDX1	SN	u_core_gen_pd_row[7].gen_pd_col[6].u_pd/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_gen_pd_row[7].gen_pd_col[7].u_pd/nfast_hit_latched_reg[0]/SN	u_core_gen_pd_row[7].gen_pd_col[7].u_pd/nfast_hit_latched_reg[0]/SN	0x7ff0ce0e0620	{u_core_gen_pd_row[7].gen_pd_col[7].u_pd/nfast_hit_latched_reg[0]}	DFRSQJIHDX1	SN	u_core_gen_pd_row[7].gen_pd_col[7].u_pd/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_gen_rst_fast_tap[0].u_rst_fast_sync/sync_q_reg[0]/D	u_core_gen_rst_fast_tap[0].u_rst_fast_sync/sync_q_reg[0]/D	0x7ff0ce0e1d30	{u_core_gen_rst_fast_tap[0].u_rst_fast_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_gen_rst_fast_tap[0].u_rst_fast_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_gen_rst_fast_tap[1].u_rst_fast_sync/sync_q_reg[0]/D	u_core_gen_rst_fast_tap[1].u_rst_fast_sync/sync_q_reg[0]/D	0x7ff0ce0e1eb0	{u_core_gen_rst_fast_tap[1].u_rst_fast_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_gen_rst_fast_tap[1].u_rst_fast_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_gen_rst_fast_tap[2].u_rst_fast_sync/sync_q_reg[0]/D	u_core_gen_rst_fast_tap[2].u_rst_fast_sync/sync_q_reg[0]/D	0x7ff0ce0e2030	{u_core_gen_rst_fast_tap[2].u_rst_fast_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_gen_rst_fast_tap[2].u_rst_fast_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_gen_rst_fast_tap[3].u_rst_fast_sync/sync_q_reg[0]/D	u_core_gen_rst_fast_tap[3].u_rst_fast_sync/sync_q_reg[0]/D	0x7ff0ce0e21b0	{u_core_gen_rst_fast_tap[3].u_rst_fast_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_gen_rst_fast_tap[3].u_rst_fast_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_gen_rst_fast_tap[4].u_rst_fast_sync/sync_q_reg[0]/D	u_core_gen_rst_fast_tap[4].u_rst_fast_sync/sync_q_reg[0]/D	0x7ff0ce0e2330	{u_core_gen_rst_fast_tap[4].u_rst_fast_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_gen_rst_fast_tap[4].u_rst_fast_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_gen_rst_fast_tap[5].u_rst_fast_sync/sync_q_reg[0]/D	u_core_gen_rst_fast_tap[5].u_rst_fast_sync/sync_q_reg[0]/D	0x7ff0ce0e24b0	{u_core_gen_rst_fast_tap[5].u_rst_fast_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_gen_rst_fast_tap[5].u_rst_fast_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_gen_rst_fast_tap[6].u_rst_fast_sync/sync_q_reg[0]/D	u_core_gen_rst_fast_tap[6].u_rst_fast_sync/sync_q_reg[0]/D	0x7ff0ce0e2630	{u_core_gen_rst_fast_tap[6].u_rst_fast_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_gen_rst_fast_tap[6].u_rst_fast_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_gen_rst_fast_tap[7].u_rst_fast_sync/sync_q_reg[0]/D	u_core_gen_rst_fast_tap[7].u_rst_fast_sync/sync_q_reg[0]/D	0x7ff0ce0e27b0	{u_core_gen_rst_fast_tap[7].u_rst_fast_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_gen_rst_fast_tap[7].u_rst_fast_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_u_rst_drain_sync/sync_q_reg[0]/D	u_core_u_rst_drain_sync/sync_q_reg[0]/D	0x7ff0ce0e36b0	{u_core_u_rst_drain_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_u_rst_drain_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_u_rst_fifo_sync/sync_q_reg[0]/D	u_core_u_rst_fifo_sync/sync_q_reg[0]/D	0x7ff0ce0e38f0	{u_core_u_rst_fifo_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_u_rst_fifo_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_u_rst_status_sync/sync_q_reg[0]/D	u_core_u_rst_status_sync/sync_q_reg[0]/D	0x7ff0ce0e3a70	{u_core_u_rst_status_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_u_rst_status_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_u_rst_tx_sync/sync_q_reg[0]/D	u_core_u_rst_tx_sync/sync_q_reg[0]/D	0x7ff0ce0e3e30	{u_core_u_rst_tx_sync/sync_q_reg[0]}	DFRRQJIHDX1	D	u_core_u_rst_tx_sync/MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_u_drain_ctrl_drain_ctx_q_reg[0]/SN	u_core_u_drain_ctrl_drain_ctx_q_reg[0]/SN	0x7ff0ce326380	{u_core_u_drain_ctrl_drain_ctx_q_reg[0]}	DFRSJIHDX1	SN	MPTDC_FREE_TIE1_LTIEHI_1_NET	PASS
u_core_u_drain_ctrl_ns_cnt_q_reg[2]/SN	u_core_u_drain_ctrl_ns_cnt_q_reg[2]/SN	0x7ff0ce327700	{u_core_u_drain_ctrl_ns_cnt_q_reg[2]}	DFRSJIHDX2	SN	MPTDC_FREE_TIE1_LTIEHI_3_NET	PASS
u_core_u_drain_ctrl_pd_scan_q_reg[3]/SN	u_core_u_drain_ctrl_pd_scan_q_reg[3]/SN	0x7ff0ce3277f0	{u_core_u_drain_ctrl_pd_scan_q_reg[3]}	DFRSJIHDX2	SN	MPTDC_FREE_TIE1_LTIEHI_3_NET	PASS
u_core_u_drain_ctrl_pd_scan_q_reg[4]/SN	u_core_u_drain_ctrl_pd_scan_q_reg[4]/SN	0x7ff0ce3278e0	{u_core_u_drain_ctrl_pd_scan_q_reg[4]}	DFRSJIHDX1	SN	MPTDC_FREE_TIE1_LTIEHI_5_NET	PASS
u_core_u_fifo_count_q_reg[5]/SN	u_core_u_fifo_count_q_reg[5]/SN	0x7ff0ce3298c0	{u_core_u_fifo_count_q_reg[5]}	DFRSJIHDX1	SN	MPTDC_FREE_TIE1_LTIEHI_6_NET	PASS
u_core_u_meas_ctrl_state_q_reg[0]/SN	u_core_u_meas_ctrl_state_q_reg[0]/SN	0x7ff0ce3884e0	{u_core_u_meas_ctrl_state_q_reg[0]}	DFRSQJIHDX1	SN	MPTDC_FREE_TIE1_LTIEHI_NET	PASS
u_core_u_drain_ctrl_event_seq_q_reg[0]/SN	u_core_u_drain_ctrl_event_seq_q_reg[0]/SN	0x7ff0ce00fa90	{u_core_u_drain_ctrl_event_seq_q_reg[0]}	DFRSJIHDX1	SN	MPTDC_FREE_TIE1_LTIEHI_2_NET	PASS
u_core_u_drain_ctrl_event_seq_q_reg[1]/SN	u_core_u_drain_ctrl_event_seq_q_reg[1]/SN	0x7ff0ce00fb80	{u_core_u_drain_ctrl_event_seq_q_reg[1]}	DFRSJIHDX1	SN	MPTDC_FREE_TIE1_LTIEHI_2_NET	PASS
u_core_u_drain_ctrl_event_seq_q_reg[2]/SN	u_core_u_drain_ctrl_event_seq_q_reg[2]/SN	0x7ff0ce00fc70	{u_core_u_drain_ctrl_event_seq_q_reg[2]}	DFRSJIHDX1	SN	MPTDC_FREE_TIE1_LTIEHI_4_NET	PASS
u_core_u_drain_ctrl_event_seq_q_reg[3]/SN	u_core_u_drain_ctrl_event_seq_q_reg[3]/SN	0x7ff0ce00fd60	{u_core_u_drain_ctrl_event_seq_q_reg[3]}	DFRSJIHDX1	SN	MPTDC_FREE_TIE1_LTIEHI_4_NET	PASS
u_core_u_drain_ctrl_pd_scan_q_reg[1]/SN	u_core_u_drain_ctrl_pd_scan_q_reg[1]/SN	0x7ff0ce00fe20	{u_core_u_drain_ctrl_pd_scan_q_reg[1]}	DFRSQJIHDX1	SN	MPTDC_FREE_TIE1_LTIEHI_3_NET	PASS
u_core_u_drain_ctrl_pd_scan_q_reg[2]/RN	u_core_u_drain_ctrl_pd_scan_q_reg[2]/RN	0x7ff0ce07fab0	{u_core_u_drain_ctrl_pd_scan_q_reg[2]}	DFRRJIHDX1	RN	MPTDC_FREE_TIE1_LTIEHI_5_NET	PASS
u_core_u_fifo_rd_ptr_q_reg[2]/SN	u_core_u_fifo_rd_ptr_q_reg[2]/SN	0x7ff0ce07fc60	{u_core_u_fifo_rd_ptr_q_reg[2]}	DFRSJIHDX1	SN	MPTDC_FREE_TIE1_LTIEHI_7_NET	PASS
u_core_u_fifo_rd_ptr_q_reg[3]/SN	u_core_u_fifo_rd_ptr_q_reg[3]/SN	0x7ff0ce07fed0	{u_core_u_fifo_rd_ptr_q_reg[3]}	DFRSJIHDX1	SN	MPTDC_FREE_TIE1_LTIEHI_7_NET	PASS
